domain,url,ct_timestamp,label,n_bk_dom,n_blog_dom,n_forum_dom,ptile95_contain_hp,mean_contain_hp,med_contain_hp,ptile95_contain_num,r_contain_num_dom,n_contain_hp_num_url,n_contain_hp_num_dom,r_contain_hp_num_url,r_contain_hp_num_dom,n_follow_url,n_nofollow_url,r_follow_url,r_external_domain_to_domain,dom_to_page_url_med,dom_to_page_url_95ptil,dom_to_page_dom_med,dom_to_page_dom_95ptil,link_to_page_url_med,link_to_page_url_95ptil,link_to_page_dom_med,link_to_page_dom_95ptil,page_to_dom_url_med,page_to_dom_url_95ptil,page_to_dom_dom_med,page_to_dom_dom_95ptil,page_to_link_url_med,page_to_link_url_95ptil,page_to_link_dom_med,page_to_link_dom_95ptil,create_date_month,wm_start_date_month,n_rec_total,n_rec_normal,n_num_change,jcd_nl_mode,max_num_days,min_num_days,r_rec_normal,pds_html_con_rep_ratio_mean,pds_html_txt_rep_ratio_mean,pds_html_txt_mjr_sum_mean,pds_html_txt_mjr_rep_mean,pds_html_con_mjr_sum_mean,pds_html_con_mjr_rep_mean,pds_vp_mjr_sum_mean,pds_vp_mjr_rep_mean,pds_fp_mjr_sum_mean,pds_fp_mjr_rep_mean,pds_vp_loc_w_sum_mean,pds_vp_size_w_pct_mean,pds_fp_loc_w_sum_mean,pds_fp_size_w_pct_mean,pds_vp_area_ratio_mean,pds_fp_area_rfp_mean,pds_fp_area_rvp_mean,pds_html_con_mjr_ps_max_ratio,pds_html_con_mjr_ps_en,pds_vp_mjr_ps_max_ratio,pds_vp_mjr_ps_en,pds_fp_mjr_ps_max_ratio,pds_fp_mjr_ps_en,pds_head_sum_mean,pds_title_sum_mean
my-accountrecovery.com,https://my-accountrecovery.com,2020_09_28_05_24_25_402,1,5,1,0,14.2,5.2,2.0,10.0,0.8,4,4,0.8,0.8,39,4,0.907,0.4,0.0,0.0,0.0,2.8,2.0,16.7,2.0,39.6,20.0,23.0,20.0,267.8,30.0,34.7,32.0,361.2,201901,201905,9,6,2,1.0,304,74,0.6667,0.0588,0.0588,1.1176,0.1176,1.1176,0.1176,1.0588,0.0588,0.0588,0.0,0.0502,0.9455,0.0284,0.0,0.0039,0.0001,0.0001,0.8824,0.5226,0.9412,0.3228,0.0,0.3228,0.0588,0.0588
www.getcontacthelp.com,http://www.getcontacthelp.com,2020_09_22_07_25_08_726,1,45,2,2,4.7,2.3684,1.0,22.25,0.2105,0,0,0.0,0.0,37,88,0.296,0.1778000000000000,0.0,1.0,0.0,1.0,13.0,412.2,7.0,637.8,10.0,971.6,6.0,1029.0,12.0,1289.0,7.0,1417.0,201804,201610,3,2,0,0.0,0,0,0.6667,0.1111,0.0489,0.48,0.1067,0.6933,0.3467,0.6533,0.0933,0.6,0.1067,0.2471,0.3375,0.0968,0.2487,0.0024,0.0006,0.002,0.0,1.8404,0.0,2.4089,0.0,2.2169,0.32,0.08
supportcyber.com,https://supportcyber.com,2020_09_28_05_23_52_749,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201801,201801,162,76,0,1.0,991,365,0.4691,0.8241,0.6610000000000000,2.9655,1.9655,5.8621,4.8621,1.0,0.0,1.0345,0.0345,0.0239,0.1586,0.0196,0.0678,0.0013,0.0005,0.0014,0.6897,1.408,0.7241,1.208,0.6897,1.408,1.8621,0.931
123.hpsetup.online,https://123.hpsetup.online,2020_09_22_04_57_36_21,1,265,67,6,15.375,7.6344,2.0,7.5,0.7043,239,114,0.5975,0.6129,766,927,0.4525,0.2113,0.0,4.0,0.0,7.0,8.0,141.8,5.5,404.2,8.0,94.0,9.0,184.1,11.0,127.0,13.0,229.7,201808,201810,27,16,2,1.0,532,59,0.5926,0.3575,0.3125,2.2323,1.1212,3.5354,2.4242,1.5859,0.3535,2.1414,0.8182,0.2592,0.4587,0.4938,0.5875,0.0034,0.0016,0.0066,0.3737,2.9804,0.4747,2.2292,0.2121,4.3053,0.5051,0.0505
quicksupportbyphone.com,https://quicksupportbyphone.com,2020_09_27_14_41_48_430,1,19,2,0,14.4,4.3333,2.0,13.6,0.8889,22,7,0.6875,0.7778,56,96,0.3684,0.1579,0.0,0.0,0.0,0.2,19.5,227.9,5.0,175.75,5.0,9.0,6.0,11.2,10.0,23.0,10.0,26.7,201907,201912,1,1,0,1.0,288,0,1.0,0.5809,0.4375,2.25,1.25,4.0,3.0,0.5,0.0,1.25,0.25,0.1683,0.4871,0.345,0.3164,0.0013,0.0008,0.0027,0.25,2.0,0.0,1.0,0.75,0.8113,2.5,0.75
www.itworldexperts.com,https://www.itworldexperts.com,2020_09_27_14_44_33_488,1,1036,4,3,1.0,1.0068,1.0,0.0,0.0068,0,0,0.0,0.0,2900,46,0.9844,0.1573,0.0,1.0,0.0,0.0,3.0,6.0,2.0,4.0,1095.0,1095.0,1095.0,1095.0,1287.0,1287.0,1287.0,1287.0,201910,201207,52,44,0,1.0,50,0,0.8462,0.6128,0.5774,2.5556,1.5657,3.2929,2.303,0.6061,0.0,0.9697,0.3434,0.0975,0.5663,0.2161,0.486,0.0023,0.0006,0.004,0.5354,1.8713,0.6061,0.9673,0.0,2.1253,0.7879,0.1212
supportmywifiext.net,https://supportmywifiext.net,2020_09_27_14_41_48_909,1,487,125,45,12.0,4.9059,2.0,50.1,0.4618,24,14,0.038,0.0412,4632,251,0.9486,0.3368,0.0,1.0,0.0,11.0,2.0,355.0,6.0,207.65,82.0,867.0,38.0,867.7,151.0,1595.0,71.0,1348.7,201706,201708,132,56,2,1.0,939,7,0.4242,0.7987,0.7613,5.7273,4.8182,7.5909,6.6818,2.8182,1.9091,1.0909,0.1818,0.4664,0.5207,0.0853,0.2095,0.0053,0.0008,0.0021,0.3636,2.1313,0.5909,1.7496,0.7273,1.0958,0.0455,0.0
www.isupportnumber.com,https://www.isupportnumber.com,2020_09_22_05_20_36_294,1,37,1,0,2.0,1.2857,1.0,1.0,0.3571,0,0,0.0,0.0,21,31,0.4038,0.0,0.0,0.0,0.0,0.0,4.5,80.65,4.0,54.3,3.0,8.0,3.0,8.4,5.0,11.45,5.0,11.6,201604,201304,317,119,0,0.0,0,0,0.3754,0.5339,0.1416,1.5882,0.451,3.1373,2.2026,1.3137,0.0,1.1176,0.0458,0.1968,0.4746,0.0977,0.5211,0.0028,0.0003,0.003,0.0,5.4114,0.0,4.0943,0.0,4.2146,0.7190000000000000,0.4248
orbihelpline.com,https://orbihelpline.com,2020_09_22_04_21_51_573,1,173,94,3,9.25,3.4449,2.0,50.25,0.7206,99,76,0.569,0.5588,86,234,0.2687,0.5954000000000000,0.0,61.25,1.0,79.4,8.0,682.95,37.5,1540.8,44.0,642.0,64.0,806.0,96.5,1044.1,228.0,1051.0,201911,202006,2,1,0,1.0,110,0,0.5,0.4234,0.3976,2.4184,1.4796,2.7959,1.8571,1.1837,0.2245,2.9286,1.9898,0.4474,0.6881,0.7309,0.6372,0.0028,0.0014,0.0064,0.3469,2.4132,0.9082,0.6035,0.3571,2.3215,0.5918,0.2143
www.mail-customersupport.com,https://www.mail-customersupport.com,2020_09_22_04_41_15_812,1,49,5,4,3.7,2.425,1.25,12.4,0.25,0,0,0.0,0.0,110,54,0.6707,0.0816,0.0,0.0,0.0,0.3,13.0,91.05,3.5,70.5,43.5,332.0,6.0,196.4,54.0,374.0,7.0,244.0,201507,201510,21,16,0,0.0,229,0,0.7619,0.2258,0.0288,1.2922,0.1039,2.0195,1.039,0.4026,0.0584,0.4481,0.0455,0.0494,0.3442,0.0376,0.3701,0.0032,0.0009,0.004,0.2857,2.651,0.0,1.1529,0.0,1.3232,0.7403,0.2403
weesupportu.com,https://www.weesupportu.com,2020_09_28_05_28_10_56,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201801,201808,3,1,0,1.0,782,0,0.3333,0.6322,0.4741,1.931,1.0,2.9655,2.0345,0.9655,0.0345,0.9655,0.0345,0.0512,0.8376,0.0229,0.8672,0.004,0.0011,0.0042,0.6897,1.4635,0.7586,1.1301,0.7586,1.1301,0.0,0.0
hp-support-technical-number.kinja.com,https://hp-support-technical-number.kinja.com,2020_09_27_14_41_48_42,1,1,0,0,4.0,4.0,4.0,4.0,1.0,3,1,1.0,1.0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,10.0,10.85,10.0,10.0,12.0,12.0,12.0,12.0,202001,202001,0,0,0,0.0,0,0,0.0,0.9315,0.71,4.2759,3.2759,22.6552,21.6552,2.2414,1.0345,2.0,0.6207,0.5467,0.7634,0.5171,0.8017,0.0065,0.0049,0.0105,0.2414,2.9644,0.2759,2.8159,0.3103,2.7273,8.7241,0.7931
laserjetprinterrepair.com,https://laserjetprinterrepair.com,2020_10_01_01_18_08_855,1,9,1,0,12.4,7.3333,7.0,3.8,1.0,0,0,0.0,0.0,5,31,0.1389,0.1111000000000000,0.0,0.0,0.0,0.0,89.5,1272.75,19.0,112.5,101.0,105.25,24.0,102.6,132.0,141.25,50.0,138.2,201404,201309,38,31,1,1.0,1178,281,0.8158,0.5224,0.0672,3.1818,0.4848,5.8939,3.197,2.9848,0.0606,0.0,0.0,0.5249,0.998,0.0,0.0,0.0372,0.0,0.0,0.8333,0.9613,0.9394,0.4208,0.0,0.0,0.0303,0.0152
www.sbcglobal-help.com,https://www.sbcglobal-help.com,2020_09_22_13_23_32_889,1,260,40,72,3.0,1.5072,1.0,13.0,0.2933,3,3,0.0103,0.0144,593,200,0.7478,0.1962,0.0,3.0,0.0,9.0,7.0,108.6,5.0,211.45,19.0,553.0,8.0,182.4,23.0,1287.0,11.0,550.25,201908,202005,1,1,0,1.0,132,0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0208,0.7962,0.1551,0.0558,0.0027,0.0006,0.0017,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
xerox.printerrepaircentre.ca,https://xerox.printerrepaircentre.ca,2020_09_27_14_49_39_523,1,23,4,2,1.3,1.3,1.0,6.0,0.7,0,0,0.0,0.0,41,25,0.6212,0.3478,0.0,1.75,0.0,1.0,4.0,56.75,3.5,53.8,4.5,12.0,4.0,10.9,6.0,17.0,5.0,13.8,202001,202001,0,0,0,0.0,0,0,0.0,0.8611,0.7833,4.6667,3.6667,7.3333,6.3333,1.3333,0.3333,0.0,0.0,0.0707,0.389,0.0,0.0,0.0023,0.0,0.0,0.6667,0.9183,0.6667,0.9183,0.0,0.0,2.0,1.0
www.customer-support-tollfree.com,https://www.customer-support-tollfree.com,2020_09_22_13_23_32_946,1,309,43,3,24.5,6.3505,2.0,36.5,0.6289,17,13,0.0207,0.0447,2532,922,0.7331,0.1359,0.0,0.0,0.0,1.0,2.0,6.0,1.5,34.6,55.0,117.0,8.0,110.0,63.5,124.0,14.0,129.0,201705,201808,20,3,1,0.0,493,229,0.15,0.7083,0.5571,3.8182,2.8182,7.0,6.0,2.1818,1.1818,3.1818,2.1818,0.3816,0.8215,0.5211,0.7526,0.0047,0.0015,0.0069999999999999,0.3636,2.3685,0.8182,0.684,0.4545,1.7899,3.8182,0.6364
www.printersupportcenter.co.uk,https://www.printersupportcenter.co.uk,2020_09_27_14_50_58_0,1,87,0,9,2.025,1.5083,1.0,4.15,0.2167,6,3,0.0458,0.05,105,183,0.3646,0.1149,0.0,1.0,0.0,0.5,3.0,6.0,4.0,5.0,23.0,46.65,21.0,38.35,31.0,62.65,26.5,51.0,201710,201809,2,1,0,0.0,757,0,0.5,0.684,0.6458,3.0,2.0,3.75,2.75,2.0,1.0,2.875,1.875,0.4357,0.6438,0.1847,0.8247,0.0079,0.0014,0.0112,0.625,1.5488,1.0,0.0,0.625,1.2988,0.875,0.125
www.fixdevicehealth.com,https://www.fixdevicehealth.com,2020_09_22_13_23_32_463,1,61,16,13,4.45,2.9712,2.0,384.65,0.5577,0,0,0.0,0.0,132,146,0.4748,0.3279,0.0,2.15,0.0,9.0,4.0,54.45,7.0,178.0,7.5,1687.0,15.0,882.5,17.0,1989.0,22.0,1198.0,201901,202005,3,2,0,1.0,133,87,0.6667,0.1224,0.1019,1.3704,0.3704,1.7778,0.7778,1.0741,0.1111,0.2222,0.1111,0.0737,0.7369,0.0367,0.1111,0.0025,0.0002,0.0009,0.8519,0.8274,0.8519,0.7254,0.0,0.5033,0.5556,0.1481
emailhelpdesk.zumvu.com,http://emailhelpdesk.zumvu.com,2020_09_27_14_57_05_20,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202001,202001,0,0,0,0.0,0,0,0.0,0.5721,0.5105,5.7826,5.1739,13.3043,12.6957,2.9565,2.3478,4.2174,3.6087,0.8393,0.6076,1.2951,0.6042,0.0075,0.005,0.0089,0.0,2.0658,0.3913,1.8688,0.0,1.946,2.3043,0.5652
www.acersupport247.com,https://www.acersupport247.com,2020_09_22_13_23_32_619,1,7,0,1,2.7,1.4286,1.0,11.6,0.5714,0,0,0.0,0.0,6,8,0.4286,0.0,0.0,0.0,0.0,0.0,7.0,39.7,11.0,26.8,7.0,23.35,9.5,22.95,9.5,33.1,15.0,33.7,202001,202001,0,0,0,0.0,0,0,0.0,0.8878,0.8609,8.5204,7.5204,11.7041,10.7041,2.9592,1.9592,4.0102,3.0102,0.4714,0.8071,0.5394,0.7371,0.0078,0.0026,0.0106,0.3061,3.613,0.7041,1.2533,0.3163,3.19,2.7755,0.6837
www.echoappsetup.com,https://www.echoappsetup.com,2020_09_27_15_08_59_746,1,15,5,0,8.0,3.1818,2.0,0.25,0.1818,1,1,0.0278,0.0909,156,11,0.9341,0.4,0.0,2.0,0.0,2.1,2.0,47.4,4.0,73.9,3.0,5.0,2.0,173.2,6.0,9.7,4.0,201.9,201905,202001,1,1,0,1.0,269,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.5253,0.5354,0.1111,0.0,0.3591,0.9899,0.0012,0.1111,0.0068,0.0002,0.0006,1.0,0.0,0.5354,1.0666,0.0,0.5033,0.0,0.0
customer24support.com,https://customer24support.com,2020_09_22_05_11_03_688,1,15,5,0,33.2,7.6923,1.0,5.8,0.6923,1,1,0.0333,0.0769,26,23,0.5306,0.3333,0.0,1.0,0.0,5.2,6.0,204.2,5.0,338.0,5.0,171.2,10.0,382.4,6.0,590.6,14.0,880.0,201911,202008,1,1,0,1.0,49,0,1.0,0.375,0.2414,1.6098,1.1463,4.0732,3.0244,0.6341,0.2927,0.9756,0.5122,0.1436,0.2514,0.3193,0.3743,0.0036,0.0008,0.0026,0.4878,2.7615,0.0,1.6842,0.0,2.2415,1.9512,0.1707
www.quickbookpayrollsupport.com,http://www.quickbookpayrollsupport.com,2020_09_27_15_14_16_751,1,20,0,0,7.0,3.5667,2.0,29.8,0.6667,24,10,0.8276,0.6667,872,18,0.9798,0.2,0.0,0.0,0.0,1.05,3.0,9.0,3.0,30.875,58.0,60.0,6.5,871.375,86.0,90.0,8.5,1105.6,201712,201611,15,8,2,1.0,761,224,0.5333,0.7889,0.5772,2.7368,1.7368,6.3684,5.3684,1.5263,0.5789,1.6842,0.6842,0.2109,0.7408,0.2301,0.5572,0.0047,0.0013,0.0047,0.2632,2.4995,0.5263,1.6383,0.5789,1.3838,2.0,0.4211
mailcustomer-service.com,https://mailcustomer-service.com,2020_09_28_05_33_56_984,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,9.0,103.0,103.0,103.0,103.0,104.0,104.0,104.0,104.0,201910,202001,2,1,0,0.0,252,0,0.5,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0559999999999999,0.3018,0.0,0.0,0.0018,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
www.hp-contact.com,https://www.hp-contact.com,2020_09_27_14_41_48_269,1,391,93,8,25.0,6.4308,1.0,22.0,0.8080000000000000,321,142,0.6068,0.6339,4215,785,0.843,0.1355000000000000,0.0,1.0,0.0,5.5,4.0,31.0,4.5,85.5,42.0,115.0,8.0,116.0,51.0,131.0,12.0,142.0,201706,200904,50,42,3,1.0,496,122,0.84,0.7776,0.6669,4.1717,3.1313,6.9899,5.9899,2.2525,1.2525,3.9394,2.9091,0.6474,0.4612,0.8268,0.6348,0.004,0.0021,0.0091,0.1919,3.556,0.5758,1.7736,0.2222,3.2837,0.7172,0.0606
123hp123.com,https://123hp123.com,2020_09_27_14_41_48_128,1,256,85,21,38.125,18.233,5.0,27.0,0.3592,4,3,0.0091,0.0146,4497,503,0.8994,0.7383,0.0,1.0,1.0,59.0,6.0,26.0,4.0,653.75,46.0,329.0,14.0,563.875,92.0,1028.0,24.5,1127.5,201810,201904,18,11,0,1.0,524,519,0.6111,0.6488,0.6488,2.9184,1.9184,2.9184,1.9184,0.8673,0.0306,1.7959,0.7755,0.0508,0.7245,0.308,0.9008,0.0043,0.0013,0.0084,0.898,0.6139,0.8061,0.8315,0.7347,1.0602,0.0,0.0
www.247antivirushelpline.com,https://www.247antivirushelpline.com,2020_09_22_04_39_35_96,1,173,30,37,4.1,2.0,1.5,3.75,0.3,3,3,0.1765,0.3,846,1602,0.3456,0.3179,0.0,1.0,0.0,10.2,4.0,200.0,6.0,211.4,58.0,376.0,28.0,558.2,66.0,1384.0,43.0,1112.8,201810,202005,6,2,0,1.0,134,85,0.3333,0.5463,0.523,2.1429,1.1429,2.4694,1.4694,1.2245,0.1327,1.0816,0.0816,0.1145,0.9416,0.0438,0.8535,0.0072,0.0028,0.0066,0.8469,0.6715,0.7857,1.0114,0.7347,1.3248,0.4592,0.1327
amazon-phonenumber.com,https://amazon-phonenumber.com,2020_09_28_05_23_52_695,1,6,0,3,15.4,6.3333,1.0,10.8,0.3333,0,0,0.0,0.0,7,2,0.7778,0.0,0.0,0.0,0.0,0.0,1.0,6.8,2.0,7.0,11.0,26.2,9.25,23.0,13.0,30.6,12.25,29.625,201902,201905,3,3,0,0.0,304,185,1.0,0.8693,0.6361,3.25,2.25,8.1667,7.1667,1.5,0.5,0.9167,0.4167,0.2062,0.4926,0.3247,0.2841,0.0032,0.0007,0.0017,0.4167,2.2842,0.5,1.0,0.0,1.7296,5.4167,0.6667
www.printersupportcom.com,https://www.printersupportcom.com,2020_09_22_05_21_06_802,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202001,202001,0,0,0,0.0,0,0,0.0,0.6307,0.5295,2.95,2.0,4.45,3.5,1.1,0.1,0.9,0.1,0.2020000000000000,0.3346,0.2467,0.3412,0.0034,0.0009,0.0052,0.25,3.5037,0.8,1.0219,0.0,2.5464,2.15,0.35
myaccountrecovery.com,https://myaccountrecovery.com,2020_09_28_05_37_15_405,1,4,0,0,1.0,1.0,1.0,2.9,1.0,1,1,0.5,0.5,1,3,0.25,0.0,0.0,0.0,0.0,0.0,6.5,8.7,6.5,8.7,5.0,88.6,5.0,88.6,7.5,90.05,7.5,90.05,202001,202001,0,0,0,0.0,0,0,0.0,0.7589,0.5179,2.1071,1.1071,4.2143,3.2143,2.1786,0.9286,2.2143,1.2143,0.1866,0.447,0.0618,0.6105,0.0057,0.0018,0.0061,0.8929,0.4912,0.5714,1.4052,0.7857,0.7496,0.2143,0.1071
www.printersupport24x7.com,https://www.printersupport24x7.com,2020_09_22_06_13_24_446,1,101,40,8,21.0,15.2807,20.0,11.6,0.4035,5,4,0.0244,0.0702,1064,61,0.9458,0.3564,0.0,2.0,0.0,3.0,5.0,152.8,8.0,635.0,25.0,536.6,73.0,858.0,212.0,1156.8,544.0,1160.0,201710,201808,7,4,2,1.0,482,47,0.5714,0.8885,0.779,5.5,4.5303,12.5606,11.5909,0.8333,0.0303,1.803,0.7727,0.145,0.1951,0.3554,0.206,0.0015,0.0006,0.0037,0.2273,3.325,0.7727,0.902,0.4697,2.752,1.8939,0.6364
customerhelp-desk.com,https://customerhelp-desk.com,2020_09_22_05_05_08_744,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,1,0.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,7.0,7.0,7.0,7.0,10.0,10.0,10.0,10.0,202001,202001,0,0,0,0.0,0,0,0.0,0.1774,0.1239,1.2821,0.2821,1.6154,0.6154,1.0256,0.0256,1.0513,0.0513,0.0355,0.2677,0.0385,0.3392,0.002,0.0009,0.002,0.7436,1.2241,0.9231,0.4619,0.8974,0.5796,0.5641,0.2308
www.epsonhelpline247.com,https://www.epsonhelpline247.com,2020_09_27_15_52_43_92,1,15,1,0,1.8,1.2,1.0,6.8,1.0,0,0,0.0,0.0,14,3,0.8235,0.0666999999999999,0.0,0.2,0.0,0.3,2.0,30.4,1.0,20.25,2.0,29.4,2.0,36.6,3.0,43.8,3.0,53.2,201911,202001,1,0,0,0.0,0,0,0.0,0.8849,0.8256,6.6667,5.6667,10.9899,9.9899,1.0808,0.2828,2.8687,1.8384,0.3252,0.5227,0.4049,0.8898,0.0049,0.0012,0.0109,0.1717,3.7931,0.4646,2.2164,0.2828,2.9545,3.2121,0.5152
www.technicalsupportphonenumber.com,https://www.technicalsupportphonenumber.com,2020_09_22_05_33_26_425,1,80,2,45,3.8,1.7692,1.0,7.2,0.3231,32,18,0.2119,0.2769,215,255,0.4574,0.0625,0.0,11.0,0.0,0.025,4.0,27.0,4.0,15.55,14.0,55.0,4.5,29.0,25.0,81.0,7.0,63.775,201812,201905,5,3,1,1.0,251,132,0.6,0.2308,0.2308,0.9341,0.4835,0.9341,0.4835,0.4725,0.033,0.4176,0.044,0.0278,0.4303,0.019,0.3598,0.0037,0.0013,0.003,0.0,1.2364,0.0,1.1584,0.0,1.1487,0.022,0.022
customerforhelp.com,https://customerforhelp.com,2020_09_28_05_24_21_540,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202001,202001,0,0,0,0.0,0,0,0.0,0.1815,0.1148,1.2444,0.2444,1.6,0.6,1.0222,0.0222,1.0222,0.0222,0.0409999999999999,0.3328,0.0156,0.2575,0.002,0.0007,0.0019,0.7333,1.0544,0.9556,0.3068,0.9556,0.3068,0.5778,0.2222
www.msncustomersupportnumber.com,http://www.msncustomersupportnumber.com,2020_09_22_05_11_41_108,1,34,5,1,5.75,2.1875,1.0,19.25,0.875,36,11,0.75,0.6875,39,93,0.2955,0.1765,0.0,0.0,0.0,1.175,8.0,36.35,9.25,124.45,7.0,23.9,9.0,95.0,11.0,60.0,13.25,120.0,201501,201507,74,64,4,0.0,421,175,0.8649,0.6221,0.3252,2.0,1.0,4.0,2.9677,1.6935,0.0161,1.1613,0.0645,0.2338,0.9147,0.0201,0.8968,0.0071,0.0017,0.0045,0.5484,1.5801,0.6452,1.3354,0.8226,1.0824,0.6452,0.0806
antivirussupportservices.com,http://antivirussupportservices.com,2020_10_01_01_18_08_304,1,19,14,0,28.0,14.3684,10.0,7.85,0.6842,23,12,0.3485,0.6316,93,6,0.9394,0.0,0.0,0.0,0.0,0.0,9.0,26.1,10.0,39.8,4.0,10.0,4.0,32.9,21.0,49.5,23.0,62.5,201801,201503,9,7,2,0.0,1235,279,0.7778,0.8622,0.713,3.5556,2.5556,7.6162,6.6162,1.1212,0.1212,2.0808,1.0808,0.1049,0.9315,0.2947,0.866,0.0069,0.0031,0.0133,0.4646,1.6221,0.8788,0.5328,0.8889,0.7058,4.6162,0.5556
www.webesupport.com,http://www.webesupport.com,2020_09_27_15_17_56_745,1,6,0,0,2.0,1.4,1.0,3.5,0.4,1,1,0.1667,0.2,3,4,0.4286,0.1667000000000000,0.0,2.8,0.0,3.0,24.0,573.8,15.0,348.75,4.0,21.1,4.0,14.875,7.0,25.2,5.5,20.0,201712,200404,118,95,2,1.0,498,53,0.8051,0.6803,0.4359,3.1758,2.1319,6.3077,5.2637,1.967,0.967,1.8901,0.8791,0.4145,0.8843,0.0992,0.9532,0.0102,0.0024,0.0106,0.2088,3.6773,0.7692,1.2204,0.3956,2.8711,0.8901,0.5055
